year,period,is_month,region,metric,mwh
2023,Oct,yes,All Island Wind,Availability,1181551.41
2023,Oct,yes,All Island Wind,Generation,1016985.425
2023,Oct,yes,All Island Wind,Dispatch Down,156390.682
2023,Oct,yes,All Island Wind,Constraints,119182.993
2023,Oct,yes,All Island Wind,Transmission Constraints,119032.465
2023,Oct,yes,All Island Wind,TSO Testing,150.527
2023,Oct,yes,All Island Wind,Curtailments,37208.001
2023,Oct,yes,All Island Wind,High Freq / Min Gen,37204.107
2023,Oct,yes,All Island Wind,ROCOF / Inertia,0.0
2023,Oct,yes,All Island Wind,SNSP Issue,3.89
2023,Oct,yes,All Island Wind,Other Reductions,1391.767
2023,Oct,yes,Ireland Wind,Availability,902637.713
2023,Oct,yes,Ireland Wind,Generation,818653.841
2023,Oct,yes,Ireland Wind,Dispatch Down,79896.47
2023,Oct,yes,Ireland Wind,Constraints,47723.835
2023,Oct,yes,Ireland Wind,Transmission Constraints,47721.439
2023,Oct,yes,Ireland Wind,TSO Testing,2.396
2023,Oct,yes,Ireland Wind,Curtailments,32172.807
2023,Oct,yes,Ireland Wind,High Freq / Min Gen,32168.951
2023,Oct,yes,Ireland Wind,ROCOF / Inertia,0.0
2023,Oct,yes,Ireland Wind,SNSP Issue,3.853
2023,Oct,yes,Ireland Wind,Other Reductions,33.877
2023,Oct,yes,Northern Ireland Wind,Availability,278913.697
2023,Oct,yes,Northern Ireland Wind,Generation,198331.584
2023,Oct,yes,Northern Ireland Wind,Dispatch Down,76494.212
2023,Oct,yes,Northern Ireland Wind,Constraints,71459.158
2023,Oct,yes,Northern Ireland Wind,Transmission Constraints,71311.026
2023,Oct,yes,Northern Ireland Wind,TSO Testing,148.131
2023,Oct,yes,Northern Ireland Wind,Curtailments,5035.194
2023,Oct,yes,Northern Ireland Wind,High Freq / Min Gen,5035.156
2023,Oct,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2023,Oct,yes,Northern Ireland Wind,SNSP Issue,0.037
2023,Oct,yes,Northern Ireland Wind,Other Reductions,1357.89
2023,Nov,yes,All Island Wind,Availability,1488222.673
2023,Nov,yes,All Island Wind,Generation,1305361.365
2023,Nov,yes,All Island Wind,Dispatch Down,174263.676
2023,Nov,yes,All Island Wind,Constraints,114270.846
2023,Nov,yes,All Island Wind,Transmission Constraints,114043.627
2023,Nov,yes,All Island Wind,TSO Testing,227.219
2023,Nov,yes,All Island Wind,Curtailments,59993.09
2023,Nov,yes,All Island Wind,High Freq / Min Gen,59993.09
2023,Nov,yes,All Island Wind,ROCOF / Inertia,0.0
2023,Nov,yes,All Island Wind,SNSP Issue,0.0
2023,Nov,yes,All Island Wind,Other Reductions,776.59
2023,Nov,yes,Ireland Wind,Availability,1247054.99
2023,Nov,yes,Ireland Wind,Generation,1116724.156
2023,Nov,yes,Ireland Wind,Dispatch Down,124221.481
2023,Nov,yes,Ireland Wind,Constraints,75170.317
2023,Nov,yes,Ireland Wind,Transmission Constraints,75170.317
2023,Nov,yes,Ireland Wind,TSO Testing,0.0
2023,Nov,yes,Ireland Wind,Curtailments,49051.357
2023,Nov,yes,Ireland Wind,High Freq / Min Gen,49051.357
2023,Nov,yes,Ireland Wind,ROCOF / Inertia,0.0
2023,Nov,yes,Ireland Wind,SNSP Issue,0.0
2023,Nov,yes,Ireland Wind,Other Reductions,260.685
2023,Nov,yes,Northern Ireland Wind,Availability,241167.683
2023,Nov,yes,Northern Ireland Wind,Generation,188637.209
2023,Nov,yes,Northern Ireland Wind,Dispatch Down,50042.195
2023,Nov,yes,Northern Ireland Wind,Constraints,39100.529
2023,Nov,yes,Northern Ireland Wind,Transmission Constraints,38873.31
2023,Nov,yes,Northern Ireland Wind,TSO Testing,227.219
2023,Nov,yes,Northern Ireland Wind,Curtailments,10941.733
2023,Nov,yes,Northern Ireland Wind,High Freq / Min Gen,10941.733
2023,Nov,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2023,Nov,yes,Northern Ireland Wind,SNSP Issue,0.0
2023,Nov,yes,Northern Ireland Wind,Other Reductions,515.905
2023,Dec,yes,All Island Wind,Availability,2233455.71
2023,Dec,yes,All Island Wind,Generation,1821602.83
2023,Dec,yes,All Island Wind,Dispatch Down,392975.029
2023,Dec,yes,All Island Wind,Constraints,131019.809
2023,Dec,yes,All Island Wind,Transmission Constraints,131019.702
2023,Dec,yes,All Island Wind,TSO Testing,0.107
2023,Dec,yes,All Island Wind,Curtailments,261957.022
2023,Dec,yes,All Island Wind,High Freq / Min Gen,239872.708
2023,Dec,yes,All Island Wind,ROCOF / Inertia,6648.883
2023,Dec,yes,All Island Wind,SNSP Issue,15436.921
2023,Dec,yes,All Island Wind,Other Reductions,1513.894
2023,Dec,yes,Ireland Wind,Availability,1812597.81
2023,Dec,yes,Ireland Wind,Generation,1523822.694
2023,Dec,yes,Ireland Wind,Dispatch Down,275264.338
2023,Dec,yes,Ireland Wind,Constraints,58035.599
2023,Dec,yes,Ireland Wind,Transmission Constraints,58035.599
2023,Dec,yes,Ireland Wind,TSO Testing,0.0
2023,Dec,yes,Ireland Wind,Curtailments,217229.704
2023,Dec,yes,Ireland Wind,High Freq / Min Gen,202807.484
2023,Dec,yes,Ireland Wind,ROCOF / Inertia,16.938
2023,Dec,yes,Ireland Wind,SNSP Issue,14406.478
2023,Dec,yes,Ireland Wind,Other Reductions,760.715
2023,Dec,yes,Northern Ireland Wind,Availability,420857.9
2023,Dec,yes,Northern Ireland Wind,Generation,297780.136
2023,Dec,yes,Northern Ireland Wind,Dispatch Down,117710.691
2023,Dec,yes,Northern Ireland Wind,Constraints,72984.21
2023,Dec,yes,Northern Ireland Wind,Transmission Constraints,72984.103
2023,Dec,yes,Northern Ireland Wind,TSO Testing,0.107
2023,Dec,yes,Northern Ireland Wind,Curtailments,44727.318
2023,Dec,yes,Northern Ireland Wind,High Freq / Min Gen,37065.224
2023,Dec,yes,Northern Ireland Wind,ROCOF / Inertia,6631.945
2023,Dec,yes,Northern Ireland Wind,SNSP Issue,1030.443
2023,Dec,yes,Northern Ireland Wind,Other Reductions,753.179
2023,Qtr4,no,All Island Wind,Availability,4903229.793
2023,Qtr4,no,All Island Wind,Generation,4143949.62
2023,Qtr4,no,All Island Wind,Dispatch Down,723629.387
2023,Qtr4,no,All Island Wind,Constraints,364473.648
2023,Qtr4,no,All Island Wind,Transmission Constraints,364095.794
2023,Qtr4,no,All Island Wind,TSO Testing,377.853
2023,Qtr4,no,All Island Wind,Curtailments,359158.113
2023,Qtr4,no,All Island Wind,High Freq / Min Gen,337069.905
2023,Qtr4,no,All Island Wind,ROCOF / Inertia,6648.883
2023,Qtr4,no,All Island Wind,SNSP Issue,15440.811
2023,Qtr4,no,All Island Wind,Other Reductions,3682.251
2023,Qtr4,no,Ireland Wind,Availability,3962290.513
2023,Qtr4,no,Ireland Wind,Generation,3459200.691
2023,Qtr4,no,Ireland Wind,Dispatch Down,479382.289
2023,Qtr4,no,Ireland Wind,Constraints,180929.751
2023,Qtr4,no,Ireland Wind,Transmission Constraints,180927.355
2023,Qtr4,no,Ireland Wind,TSO Testing,2.396
2023,Qtr4,no,Ireland Wind,Curtailments,298453.868
2023,Qtr4,no,Ireland Wind,High Freq / Min Gen,284027.792
2023,Qtr4,no,Ireland Wind,ROCOF / Inertia,16.938
2023,Qtr4,no,Ireland Wind,SNSP Issue,14410.331
2023,Qtr4,no,Ireland Wind,Other Reductions,1055.277
2023,Qtr4,no,Northern Ireland Wind,Availability,940939.28
2023,Qtr4,no,Northern Ireland Wind,Generation,684748.929
2023,Qtr4,no,Northern Ireland Wind,Dispatch Down,244247.098
2023,Qtr4,no,Northern Ireland Wind,Constraints,183543.897
2023,Qtr4,no,Northern Ireland Wind,Transmission Constraints,183168.439
2023,Qtr4,no,Northern Ireland Wind,TSO Testing,375.457
2023,Qtr4,no,Northern Ireland Wind,Curtailments,60704.245
2023,Qtr4,no,Northern Ireland Wind,High Freq / Min Gen,53042.113
2023,Qtr4,no,Northern Ireland Wind,ROCOF / Inertia,6631.945
2023,Qtr4,no,Northern Ireland Wind,SNSP Issue,1030.48
2023,Qtr4,no,Northern Ireland Wind,Other Reductions,2626.974
2024,Jan,yes,All Island Wind,Availability,1520928.529
2024,Jan,yes,All Island Wind,Generation,1381034.358
2024,Jan,yes,All Island Wind,Dispatch Down,130984.005
2024,Jan,yes,All Island Wind,Constraints,66953.038
2024,Jan,yes,All Island Wind,Transmission Constraints,66953.038
2024,Jan,yes,All Island Wind,TSO Testing,0.0
2024,Jan,yes,All Island Wind,Curtailments,64031.418
2024,Jan,yes,All Island Wind,High Freq / Min Gen,61870.371
2024,Jan,yes,All Island Wind,ROCOF / Inertia,0.0
2024,Jan,yes,All Island Wind,SNSP Issue,2161.326
2024,Jan,yes,All Island Wind,Other Reductions,609.997
2024,Jan,yes,Ireland Wind,Availability,1219791.704
2024,Jan,yes,Ireland Wind,Generation,1137581.162
2024,Jan,yes,Ireland Wind,Dispatch Down,76098.995
2024,Jan,yes,Ireland Wind,Constraints,22642.948
2024,Jan,yes,Ireland Wind,Transmission Constraints,22642.948
2024,Jan,yes,Ireland Wind,TSO Testing,0.0
2024,Jan,yes,Ireland Wind,Curtailments,53456.203
2024,Jan,yes,Ireland Wind,High Freq / Min Gen,51757.703
2024,Jan,yes,Ireland Wind,ROCOF / Inertia,0.0
2024,Jan,yes,Ireland Wind,SNSP Issue,1698.778
2024,Jan,yes,Ireland Wind,Other Reductions,38.722
2024,Jan,yes,Northern Ireland Wind,Availability,301136.825
2024,Jan,yes,Northern Ireland Wind,Generation,243453.196
2024,Jan,yes,Northern Ireland Wind,Dispatch Down,54885.01
2024,Jan,yes,Northern Ireland Wind,Constraints,44310.09
2024,Jan,yes,Northern Ireland Wind,Transmission Constraints,44310.09
2024,Jan,yes,Northern Ireland Wind,TSO Testing,0.0
2024,Jan,yes,Northern Ireland Wind,Curtailments,10575.215
2024,Jan,yes,Northern Ireland Wind,High Freq / Min Gen,10112.668
2024,Jan,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2024,Jan,yes,Northern Ireland Wind,SNSP Issue,462.548
2024,Jan,yes,Northern Ireland Wind,Other Reductions,571.275
2024,Feb,yes,All Island Wind,Availability,1585377.405
2024,Feb,yes,All Island Wind,Generation,1415200.71
2024,Feb,yes,All Island Wind,Dispatch Down,161650.931
2024,Feb,yes,All Island Wind,Constraints,97404.567
2024,Feb,yes,All Island Wind,Transmission Constraints,97401.63
2024,Feb,yes,All Island Wind,TSO Testing,2.937
2024,Feb,yes,All Island Wind,Curtailments,64246.884
2024,Feb,yes,All Island Wind,High Freq / Min Gen,55378.262
2024,Feb,yes,All Island Wind,ROCOF / Inertia,198.778
2024,Feb,yes,All Island Wind,SNSP Issue,8670.158
2024,Feb,yes,All Island Wind,Other Reductions,377.105
2024,Feb,yes,Ireland Wind,Availability,1276856.93
2024,Feb,yes,Ireland Wind,Generation,1182910.813
2024,Feb,yes,Ireland Wind,Dispatch Down,87820.879
2024,Feb,yes,Ireland Wind,Constraints,29551.367
2024,Feb,yes,Ireland Wind,Transmission Constraints,29548.43
2024,Feb,yes,Ireland Wind,TSO Testing,2.937
2024,Feb,yes,Ireland Wind,Curtailments,58269.733
2024,Feb,yes,Ireland Wind,High Freq / Min Gen,50238.238
2024,Feb,yes,Ireland Wind,ROCOF / Inertia,198.778
2024,Feb,yes,Ireland Wind,SNSP Issue,7832.953
2024,Feb,yes,Ireland Wind,Other Reductions,63.76
2024,Feb,yes,Northern Ireland Wind,Availability,308520.475
2024,Feb,yes,Northern Ireland Wind,Generation,232289.897
2024,Feb,yes,Northern Ireland Wind,Dispatch Down,73830.052
2024,Feb,yes,Northern Ireland Wind,Constraints,67853.2
2024,Feb,yes,Northern Ireland Wind,Transmission Constraints,67853.2
2024,Feb,yes,Northern Ireland Wind,TSO Testing,0.0
2024,Feb,yes,Northern Ireland Wind,Curtailments,5977.151
2024,Feb,yes,Northern Ireland Wind,High Freq / Min Gen,5140.024
2024,Feb,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2024,Feb,yes,Northern Ireland Wind,SNSP Issue,837.205
2024,Feb,yes,Northern Ireland Wind,Other Reductions,313.345
2024,Mar,yes,All Island Wind,Availability,1720471.705
2024,Mar,yes,All Island Wind,Generation,1542803.803
2024,Mar,yes,All Island Wind,Dispatch Down,168400.029
2024,Mar,yes,All Island Wind,Constraints,108484.049
2024,Mar,yes,All Island Wind,Transmission Constraints,108475.751
2024,Mar,yes,All Island Wind,TSO Testing,8.298
2024,Mar,yes,All Island Wind,Curtailments,59916.777
2024,Mar,yes,All Island Wind,High Freq / Min Gen,50701.449
2024,Mar,yes,All Island Wind,ROCOF / Inertia,20.843
2024,Mar,yes,All Island Wind,SNSP Issue,9194.643
2024,Mar,yes,All Island Wind,Other Reductions,1201.876
2024,Mar,yes,Ireland Wind,Availability,1403029.109
2024,Mar,yes,Ireland Wind,Generation,1309000.431
2024,Mar,yes,Ireland Wind,Dispatch Down,88170.899
2024,Mar,yes,Ireland Wind,Constraints,39034.116
2024,Mar,yes,Ireland Wind,Transmission Constraints,39025.818
2024,Mar,yes,Ireland Wind,TSO Testing,8.298
2024,Mar,yes,Ireland Wind,Curtailments,49136.991
2024,Mar,yes,Ireland Wind,High Freq / Min Gen,42524.47
2024,Mar,yes,Ireland Wind,ROCOF / Inertia,4.362
2024,Mar,yes,Ireland Wind,SNSP Issue,6608.317
2024,Mar,yes,Ireland Wind,Other Reductions,39.915
2024,Mar,yes,Northern Ireland Wind,Availability,317442.596
2024,Mar,yes,Northern Ireland Wind,Generation,233803.372
2024,Mar,yes,Northern Ireland Wind,Dispatch Down,80229.13
2024,Mar,yes,Northern Ireland Wind,Constraints,69449.933
2024,Mar,yes,Northern Ireland Wind,Transmission Constraints,69449.933
2024,Mar,yes,Northern Ireland Wind,TSO Testing,0.0
2024,Mar,yes,Northern Ireland Wind,Curtailments,10779.786
2024,Mar,yes,Northern Ireland Wind,High Freq / Min Gen,8176.979
2024,Mar,yes,Northern Ireland Wind,ROCOF / Inertia,16.481
2024,Mar,yes,Northern Ireland Wind,SNSP Issue,2586.326
2024,Mar,yes,Northern Ireland Wind,Other Reductions,1161.961
2024,Qtr1,no,All Island Wind,Availability,4826777.639
2024,Qtr1,no,All Island Wind,Generation,4339038.871
2024,Qtr1,no,All Island Wind,Dispatch Down,461034.965
2024,Qtr1,no,All Island Wind,Constraints,272841.654
2024,Qtr1,no,All Island Wind,Transmission Constraints,272830.419
2024,Qtr1,no,All Island Wind,TSO Testing,11.235
2024,Qtr1,no,All Island Wind,Curtailments,188195.079
2024,Qtr1,no,All Island Wind,High Freq / Min Gen,167950.082
2024,Qtr1,no,All Island Wind,ROCOF / Inertia,219.621
2024,Qtr1,no,All Island Wind,SNSP Issue,20026.127
2024,Qtr1,no,All Island Wind,Other Reductions,2188.978
2024,Qtr1,no,Ireland Wind,Availability,3899677.743
2024,Qtr1,no,Ireland Wind,Generation,3629492.406
2024,Qtr1,no,Ireland Wind,Dispatch Down,252090.773
2024,Qtr1,no,Ireland Wind,Constraints,91228.431
2024,Qtr1,no,Ireland Wind,Transmission Constraints,91217.196
2024,Qtr1,no,Ireland Wind,TSO Testing,11.235
2024,Qtr1,no,Ireland Wind,Curtailments,160862.927
2024,Qtr1,no,Ireland Wind,High Freq / Min Gen,144520.411
2024,Qtr1,no,Ireland Wind,ROCOF / Inertia,203.14
2024,Qtr1,no,Ireland Wind,SNSP Issue,16140.048
2024,Qtr1,no,Ireland Wind,Other Reductions,142.397
2024,Qtr1,no,Northern Ireland Wind,Availability,927099.896
2024,Qtr1,no,Northern Ireland Wind,Generation,709546.465
2024,Qtr1,no,Northern Ireland Wind,Dispatch Down,208944.192
2024,Qtr1,no,Northern Ireland Wind,Constraints,181613.223
2024,Qtr1,no,Northern Ireland Wind,Transmission Constraints,181613.223
2024,Qtr1,no,Northern Ireland Wind,TSO Testing,0.0
2024,Qtr1,no,Northern Ireland Wind,Curtailments,27332.152
2024,Qtr1,no,Northern Ireland Wind,High Freq / Min Gen,23429.671
2024,Qtr1,no,Northern Ireland Wind,ROCOF / Inertia,16.481
2024,Qtr1,no,Northern Ireland Wind,SNSP Issue,3886.079
2024,Qtr1,no,Northern Ireland Wind,Other Reductions,2046.581
2024,Apr,yes,All Island Wind,Availability,1353634.634
2024,Apr,yes,All Island Wind,Generation,1079535.801
2024,Apr,yes,All Island Wind,Dispatch Down,264577.279
2024,Apr,yes,All Island Wind,Constraints,113810.893
2024,Apr,yes,All Island Wind,Transmission Constraints,113810.893
2024,Apr,yes,All Island Wind,TSO Testing,0.0
2024,Apr,yes,All Island Wind,Curtailments,150767.116
2024,Apr,yes,All Island Wind,High Freq / Min Gen,145330.785
2024,Apr,yes,All Island Wind,ROCOF / Inertia,0.0
2024,Apr,yes,All Island Wind,SNSP Issue,5436.708
2024,Apr,yes,All Island Wind,Other Reductions,949.353
2024,Apr,yes,Ireland Wind,Availability,1080231.475
2024,Apr,yes,Ireland Wind,Generation,916766.295
2024,Apr,yes,Ireland Wind,Dispatch Down,156929.604
2024,Apr,yes,Ireland Wind,Constraints,32102.794
2024,Apr,yes,Ireland Wind,Transmission Constraints,32102.794
2024,Apr,yes,Ireland Wind,TSO Testing,0.0
2024,Apr,yes,Ireland Wind,Curtailments,124827.111
2024,Apr,yes,Ireland Wind,High Freq / Min Gen,119468.92
2024,Apr,yes,Ireland Wind,ROCOF / Inertia,0.0
2024,Apr,yes,Ireland Wind,SNSP Issue,5358.568
2024,Apr,yes,Ireland Wind,Other Reductions,15.952
2024,Apr,yes,Northern Ireland Wind,Availability,273403.159
2024,Apr,yes,Northern Ireland Wind,Generation,162769.506
2024,Apr,yes,Northern Ireland Wind,Dispatch Down,107647.675
2024,Apr,yes,Northern Ireland Wind,Constraints,81708.099
2024,Apr,yes,Northern Ireland Wind,Transmission Constraints,81708.099
2024,Apr,yes,Northern Ireland Wind,TSO Testing,0.0
2024,Apr,yes,Northern Ireland Wind,Curtailments,25940.005
2024,Apr,yes,Northern Ireland Wind,High Freq / Min Gen,25861.865
2024,Apr,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2024,Apr,yes,Northern Ireland Wind,SNSP Issue,78.14
2024,Apr,yes,Northern Ireland Wind,Other Reductions,933.401
2024,May,yes,All Island Wind,Availability,729147.852
2024,May,yes,All Island Wind,Generation,667586.455
2024,May,yes,All Island Wind,Dispatch Down,58262.236
2024,May,yes,All Island Wind,Constraints,38340.11
2024,May,yes,All Island Wind,Transmission Constraints,38071.905
2024,May,yes,All Island Wind,TSO Testing,268.205
2024,May,yes,All Island Wind,Curtailments,19922.354
2024,May,yes,All Island Wind,High Freq / Min Gen,19922.354
2024,May,yes,All Island Wind,ROCOF / Inertia,0.0
2024,May,yes,All Island Wind,SNSP Issue,0.0
2024,May,yes,All Island Wind,Other Reductions,103.24
2024,May,yes,Ireland Wind,Availability,574235.834
2024,May,yes,Ireland Wind,Generation,548402.835
2024,May,yes,Ireland Wind,Dispatch Down,24017.556
2024,May,yes,Ireland Wind,Constraints,7634.405
2024,May,yes,Ireland Wind,Transmission Constraints,7620.848
2024,May,yes,Ireland Wind,TSO Testing,13.557
2024,May,yes,Ireland Wind,Curtailments,16383.179
2024,May,yes,Ireland Wind,High Freq / Min Gen,16383.179
2024,May,yes,Ireland Wind,ROCOF / Inertia,0.0
2024,May,yes,Ireland Wind,SNSP Issue,0.0
2024,May,yes,Ireland Wind,Other Reductions,7.922
2024,May,yes,Northern Ireland Wind,Availability,154912.018
2024,May,yes,Northern Ireland Wind,Generation,119183.62
2024,May,yes,Northern Ireland Wind,Dispatch Down,34244.68
2024,May,yes,Northern Ireland Wind,Constraints,30705.705
2024,May,yes,Northern Ireland Wind,Transmission Constraints,30451.057
2024,May,yes,Northern Ireland Wind,TSO Testing,254.648
2024,May,yes,Northern Ireland Wind,Curtailments,3539.175
2024,May,yes,Northern Ireland Wind,High Freq / Min Gen,3539.175
2024,May,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2024,May,yes,Northern Ireland Wind,SNSP Issue,0.0
2024,May,yes,Northern Ireland Wind,Other Reductions,95.318
2024,Jun,yes,All Island Wind,Availability,914772.646
2024,Jun,yes,All Island Wind,Generation,773314.148
2024,Jun,yes,All Island Wind,Dispatch Down,134280.163
2024,Jun,yes,All Island Wind,Constraints,106063.747
2024,Jun,yes,All Island Wind,Transmission Constraints,106063.747
2024,Jun,yes,All Island Wind,TSO Testing,0.0
2024,Jun,yes,All Island Wind,Curtailments,28216.611
2024,Jun,yes,All Island Wind,High Freq / Min Gen,28216.611
2024,Jun,yes,All Island Wind,ROCOF / Inertia,0.0
2024,Jun,yes,All Island Wind,SNSP Issue,0.0
2024,Jun,yes,All Island Wind,Other Reductions,387.774
2024,Jun,yes,Ireland Wind,Availability,714189.804
2024,Jun,yes,Ireland Wind,Generation,637423.864
2024,Jun,yes,Ireland Wind,Dispatch Down,72073.585
2024,Jun,yes,Ireland Wind,Constraints,44901.418
2024,Jun,yes,Ireland Wind,Transmission Constraints,44901.418
2024,Jun,yes,Ireland Wind,TSO Testing,0.0
2024,Jun,yes,Ireland Wind,Curtailments,27172.168
2024,Jun,yes,Ireland Wind,High Freq / Min Gen,27172.168
2024,Jun,yes,Ireland Wind,ROCOF / Inertia,0.0
2024,Jun,yes,Ireland Wind,SNSP Issue,0.0
2024,Jun,yes,Ireland Wind,Other Reductions,185.322
2024,Jun,yes,Northern Ireland Wind,Availability,200582.842
2024,Jun,yes,Northern Ireland Wind,Generation,135890.284
2024,Jun,yes,Northern Ireland Wind,Dispatch Down,62206.578
2024,Jun,yes,Northern Ireland Wind,Constraints,61162.329
2024,Jun,yes,Northern Ireland Wind,Transmission Constraints,61162.329
2024,Jun,yes,Northern Ireland Wind,TSO Testing,0.0
2024,Jun,yes,Northern Ireland Wind,Curtailments,1044.443
2024,Jun,yes,Northern Ireland Wind,High Freq / Min Gen,1044.443
2024,Jun,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2024,Jun,yes,Northern Ireland Wind,SNSP Issue,0.0
2024,Jun,yes,Northern Ireland Wind,Other Reductions,202.452
2024,Qtr2,no,All Island Wind,Availability,2997555.132
2024,Qtr2,no,All Island Wind,Generation,2520436.404
2024,Qtr2,no,All Island Wind,Dispatch Down,457119.678
2024,Qtr2,no,All Island Wind,Constraints,258214.75
2024,Qtr2,no,All Island Wind,Transmission Constraints,257946.545
2024,Qtr2,no,All Island Wind,TSO Testing,268.205
2024,Qtr2,no,All Island Wind,Curtailments,198906.081
2024,Qtr2,no,All Island Wind,High Freq / Min Gen,193469.75
2024,Qtr2,no,All Island Wind,ROCOF / Inertia,0.0
2024,Qtr2,no,All Island Wind,SNSP Issue,5436.708
2024,Qtr2,no,All Island Wind,Other Reductions,1440.367
2024,Qtr2,no,Ireland Wind,Availability,2368657.113
2024,Qtr2,no,Ireland Wind,Generation,2102592.994
2024,Qtr2,no,Ireland Wind,Dispatch Down,253020.745
2024,Qtr2,no,Ireland Wind,Constraints,84638.617
2024,Qtr2,no,Ireland Wind,Transmission Constraints,84625.06
2024,Qtr2,no,Ireland Wind,TSO Testing,13.557
2024,Qtr2,no,Ireland Wind,Curtailments,168382.458
2024,Qtr2,no,Ireland Wind,High Freq / Min Gen,163024.267
2024,Qtr2,no,Ireland Wind,ROCOF / Inertia,0.0
2024,Qtr2,no,Ireland Wind,SNSP Issue,5358.568
2024,Qtr2,no,Ireland Wind,Other Reductions,209.196
2024,Qtr2,no,Northern Ireland Wind,Availability,628898.019
2024,Qtr2,no,Northern Ireland Wind,Generation,417843.41
2024,Qtr2,no,Northern Ireland Wind,Dispatch Down,204098.933
2024,Qtr2,no,Northern Ireland Wind,Constraints,173576.133
2024,Qtr2,no,Northern Ireland Wind,Transmission Constraints,173321.485
2024,Qtr2,no,Northern Ireland Wind,TSO Testing,254.648
2024,Qtr2,no,Northern Ireland Wind,Curtailments,30523.623
2024,Qtr2,no,Northern Ireland Wind,High Freq / Min Gen,30445.483
2024,Qtr2,no,Northern Ireland Wind,ROCOF / Inertia,0.0
2024,Qtr2,no,Northern Ireland Wind,SNSP Issue,78.14
2024,Qtr2,no,Northern Ireland Wind,Other Reductions,1231.171
2024,Jul,yes,All Island Wind,Availability,760621.145
2024,Jul,yes,All Island Wind,Generation,658970.1
2024,Jul,yes,All Island Wind,Dispatch Down,97458.339
2024,Jul,yes,All Island Wind,Constraints,90452.251
2024,Jul,yes,All Island Wind,Transmission Constraints,90452.251
2024,Jul,yes,All Island Wind,TSO Testing,0.0
2024,Jul,yes,All Island Wind,Curtailments,7006.212
2024,Jul,yes,All Island Wind,High Freq / Min Gen,7006.212
2024,Jul,yes,All Island Wind,ROCOF / Inertia,0.0
2024,Jul,yes,All Island Wind,SNSP Issue,0.0
2024,Jul,yes,All Island Wind,Other Reductions,261.069
2024,Jul,yes,Ireland Wind,Availability,613894.049
2024,Jul,yes,Ireland Wind,Generation,571180.992
2024,Jul,yes,Ireland Wind,Dispatch Down,40674.088
2024,Jul,yes,Ireland Wind,Constraints,34443.014
2024,Jul,yes,Ireland Wind,Transmission Constraints,34443.014
2024,Jul,yes,Ireland Wind,TSO Testing,0.0
2024,Jul,yes,Ireland Wind,Curtailments,6231.174
2024,Jul,yes,Ireland Wind,High Freq / Min Gen,6231.174
2024,Jul,yes,Ireland Wind,ROCOF / Inertia,0.0
2024,Jul,yes,Ireland Wind,SNSP Issue,0.0
2024,Jul,yes,Ireland Wind,Other Reductions,126.698
2024,Jul,yes,Northern Ireland Wind,Availability,146727.096
2024,Jul,yes,Northern Ireland Wind,Generation,87789.108
2024,Jul,yes,Northern Ireland Wind,Dispatch Down,56784.251
2024,Jul,yes,Northern Ireland Wind,Constraints,56009.237
2024,Jul,yes,Northern Ireland Wind,Transmission Constraints,56009.237
2024,Jul,yes,Northern Ireland Wind,TSO Testing,0.0
2024,Jul,yes,Northern Ireland Wind,Curtailments,775.038
2024,Jul,yes,Northern Ireland Wind,High Freq / Min Gen,775.038
2024,Jul,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2024,Jul,yes,Northern Ireland Wind,SNSP Issue,0.0
2024,Jul,yes,Northern Ireland Wind,Other Reductions,134.371
2024,Aug,yes,All Island Wind,Availability,1484181.871
2024,Aug,yes,All Island Wind,Generation,1070578.084
2024,Aug,yes,All Island Wind,Dispatch Down,398502.999
2024,Aug,yes,All Island Wind,Constraints,315440.196
2024,Aug,yes,All Island Wind,Transmission Constraints,314953.249
2024,Aug,yes,All Island Wind,TSO Testing,486.947
2024,Aug,yes,All Island Wind,Curtailments,83064.057
2024,Aug,yes,All Island Wind,High Freq / Min Gen,82989.669
2024,Aug,yes,All Island Wind,ROCOF / Inertia,74.42
2024,Aug,yes,All Island Wind,SNSP Issue,0.0
2024,Aug,yes,All Island Wind,Other Reductions,1168.202
2024,Aug,yes,Ireland Wind,Availability,1173092.232
2024,Aug,yes,Ireland Wind,Generation,899149.073
2024,Aug,yes,Ireland Wind,Dispatch Down,263539.832
2024,Aug,yes,Ireland Wind,Constraints,189736.418
2024,Aug,yes,Ireland Wind,Transmission Constraints,189730.66
2024,Aug,yes,Ireland Wind,TSO Testing,5.758
2024,Aug,yes,Ireland Wind,Curtailments,73804.076
2024,Aug,yes,Ireland Wind,High Freq / Min Gen,73729.688
2024,Aug,yes,Ireland Wind,ROCOF / Inertia,74.42
2024,Aug,yes,Ireland Wind,SNSP Issue,0.0
2024,Aug,yes,Ireland Wind,Other Reductions,30.878
2024,Aug,yes,Northern Ireland Wind,Availability,311089.639
2024,Aug,yes,Northern Ireland Wind,Generation,171429.011
2024,Aug,yes,Northern Ireland Wind,Dispatch Down,134963.167
