,Moy wind,Corderry wind,Clogher wind,Drumkeen wind,Cathaleen's Fall wind,Glenree wind,Binbane wind,Letterkenny wind,Sorne Hill wind,Sligo wind,Trillick wind,Ardnagappary wind,Croaghonagh wind
91,0.29586615854496645,0.2277000959803183,0.24196974582152142,0.12803884233597468,0.18335938387825748,0.2957518642669289,0.28039574391626776,0.1803325522448616,0.2644905708082023,0.2920425845113663,0.2644905708082023,0.22369504985146257,0.24196974582152142
92,0.37185580590776446,0.336328441306688,0.3056229612802464,0.19859619576778256,0.2771761036822167,0.37185713778761276,0.3604263078294848,0.2605413759812224,0.34052870059050255,0.3709610721663456,0.3405287005905026,0.33858897418461964,0.3056229612802464
93,0.4499349900118059,0.43525555427047663,0.38859460504319293,0.2648347690701159,0.33859074647172177,0.45000000000000007,0.43854535421025564,0.35239295922749797,0.4363576776246949,0.4499087784306712,0.4363576776246949,0.42599913819163326,0.38859460504319293
94,0.5280532253170924,0.5145861613579479,0.4608059627096246,0.34389924208945516,0.37974392400230095,0.5281416799501186,0.512015549971157,0.4422086179014263,0.5259035638933008,0.5280688818462872,0.5259035638933007,0.5103899494519779,0.4608059627096246
95,0.6039079297032633,0.5025086431731562,0.493567338447316,0.40626376092081334,0.43982888907599543,0.6039062681401542,0.5888409183313362,0.5110545608169274,0.5869854436149926,0.6024974031728867,0.5869854436149925,0.5857854819307944,0.493567338447316
96,0.6749995000050839,0.5632845746638144,0.6136214526823022,0.5331236988768018,0.5580272795240194,0.674993648797249,0.6707854575459564,0.6420072684922815,0.6710389585664777,0.6745041464200695,0.6710389585664778,0.6664929124403464,0.6136214526823022
97,0.7222824847200191,0.1895638053971383,0.28343258797965265,0.26370315273737344,0.18879563621492335,0.718056657267685,0.47644660619142615,0.3891374353226503,0.5872970860349961,0.5992018230281664,0.5872970860349962,0.45373952960947705,0.28343258797965265
98,0.514757267753894,0.07431178243325345,0.10484090429212732,0.09443801200500666,0.0691725649144027,0.46628653626417266,0.18254328310253218,0.1659185912206898,0.3444770147913096,0.29344375464369177,0.34447701479130954,0.20732173377532054,0.10484090429212732
99,0.17622910438288347,0.039289991957797595,0.04560793563306742,0.06101835110099814,0.0279649215464644,0.22697079014177324,0.09452642508844526,0.11630758043610226,0.27414787512389405,0.16613245591840317,0.27414787512389405,0.16582878518256525,0.04560793563306742
100,0.45595044841443916,0.07552557535305929,0.07156326583425511,0.12241742146446452,0.0603417489582355,0.6156316512252157,0.20939051036904596,0.16728810353884327,0.3320144577135136,0.3754627450355782,0.3320144577135136,0.2994299626134702,0.07156326583425511
101,0.7128711529563896,0.1468060901202884,0.15545517094853858,0.24831764989517605,0.14588596511232726,0.8092392970515485,0.44030661802846255,0.3257412808212597,0.5757095835496389,0.5176583985144125,0.5757095835496389,0.5062550493138063,0.15545517094853858
102,0.6171954121837632,0.11373564523554722,0.13971202333074076,0.25014438367559394,0.16183468728799025,0.6926609092515345,0.3623159307345022,0.2923589082952003,0.605816643381166,0.41507605549955917,0.6058166433811661,0.4787996262818289,0.13971202333074076
103,0.5638398484250831,0.1627835317235752,0.12854630819049945,0.1687240873786734,0.15668937541751496,0.6476522717115668,0.3015216168199421,0.183178551907702,0.43844328016656403,0.4247533804489118,0.43844328016656403,0.40086638871992036,0.12854630819049945
104,0.44100285370757025,0.09904180246133622,0.10991988051604272,0.1496146420609131,0.11083247041821423,0.5353179798183753,0.3019125576781898,0.14831893802636503,0.4278784006235308,0.29495220818923007,0.4278784006235308,0.385799999809862,0.10991988051604272
105,0.3296879573834463,0.051347873742886053,0.040827978875754616,0.07102138562014673,0.045633936041233704,0.4096438425483466,0.1641502126966483,0.06653712715441606,0.23450377135637845,0.17587806857083346,0.23450377135637845,0.24652366306132883,0.040827978875754616
106,0.35877515846904007,0.09691445675576991,0.07298312758205715,0.10663600649215454,0.0758063304688926,0.5330693489437035,0.29734476443367897,0.11621071694616938,0.457166497856349,0.2296454220104996,0.457166497856349,0.40907960757187045,0.07298312758205715
107,0.3968963045273779,0.13664011515402058,0.09248837297217724,0.10536179610632351,0.09841940244932466,0.5829059181217846,0.3431078800413526,0.1222924020570422,0.4389615800129967,0.23579325866582418,0.4389615800129966,0.3803407117761941,0.09248837297217724
108,0.258480716050624,0.11072341133374689,0.0717985466721948,0.12731293889830878,0.07545937394474603,0.4121299277271029,0.29594019340474687,0.14694353225677076,0.4374785483602886,0.15719564004349706,0.4374785483602885,0.32763570109689755,0.0717985466721948
109,0.5771739981951869,0.29925903858108405,0.19690391600792123,0.25856764199107624,0.21477054083344993,0.7790777589919727,0.6164608693011401,0.2963549059040664,0.634637010700667,0.42828737998580113,0.6346370107006671,0.5546456639516785,0.19690391600792123
110,0.8440499431916219,0.5228071604996555,0.2886549085111578,0.3720746391953513,0.3957253970441643,0.8712027744075782,0.7803822317048691,0.4127141374343518,0.8179432131303218,0.704643702071821,0.8179432131303216,0.6804406516027107,0.2886549085111578
111,0.8376801657069135,0.5189776893075663,0.2743131297985563,0.403683692036683,0.4460005191427558,0.8789420810634896,0.7739163149265168,0.46052722970825605,0.789171834198579,0.7036708621740687,0.789171834198579,0.6407303685980625,0.2743131297985563
112,0.8870762203931707,0.624055942397324,0.4036414867950834,0.5617736326057621,0.6121998881487789,0.8964623180146002,0.835212074867421,0.573174175768345,0.7978348001581307,0.7471286012499078,0.7978348001581306,0.7479776975820185,0.4036414867950834
113,0.8995579832020477,0.8095808498462986,0.6284705735939506,0.7667350697278339,0.8251391518835236,0.8999748815039811,0.8914086927601984,0.7053909933901361,0.8294592723720812,0.8775257239403823,0.8294592723720811,0.8736698735426289,0.6284705735939506
114,0.8934745558682755,0.7589065988525324,0.7256994319558202,0.7449586231275998,0.8559504052907688,0.8994191644907952,0.8854687182125166,0.7050375203454169,0.8373365997946339,0.8377970722992341,0.837336599794634,0.8806858290580655,0.7256994319558202
115,0.8866507934624233,0.6497014864174031,0.7346697700708607,0.6799503373665043,0.8603773850451573,0.8963669266060474,0.8865120724378308,0.6651068969125711,0.8180267015787859,0.8235281652050966,0.8180267015787861,0.867129394150036,0.7346697700708607
116,0.8907303824218087,0.7955887698285509,0.8778809381820666,0.8108865994026023,0.8904960046149926,0.8990280341637535,0.8976508626804681,0.7778421945828499,0.8724398881628732,0.8857098663556788,0.8724398881628732,0.8944754194213245,0.8778809381820666
117,0.8978996344862117,0.6854970791500448,0.8377679998035821,0.7545884947420297,0.8662094332691324,0.8997624459459183,0.8929516949906532,0.7148202796653409,0.7759929585804175,0.8748996843464626,0.7759929585804176,0.8887063731068214,0.8377679998035821
118,0.899267155774798,0.7008292095383761,0.8120927005915426,0.6139931139145953,0.8368422739824307,0.8999416781930756,0.8896299211396037,0.6104700980567077,0.7438602337943577,0.8784298790292835,0.7438602337943578,0.8545310931210441,0.8120927005915426
119,0.8939176851833242,0.5658462690452094,0.8116262099975459,0.4970517165473518,0.8439704019595743,0.8982256330727851,0.8878806426979536,0.5377706848202031,0.8050049492088699,0.7682631228002568,0.8050049492088699,0.8419389325038775,0.8116262099975459
120,0.8731503825632024,0.558733342400923,0.6779760369766576,0.3166596022971867,0.8182217403451106,0.8920109038872153,0.8813373619386508,0.357090606283873,0.6869585013100796,0.6760744097395073,0.6869585013100796,0.6794904973681034,0.6779760369766576
121,0.8123041932152401,0.38619416856660155,0.4943746329430282,0.1905723452516348,0.6589077112854782,0.8143587089111765,0.8443413617009924,0.21205898557276814,0.4039908276942682,0.4335483166038877,0.40399082769426814,0.5232019376430967,0.4943746329430282
122,0.8114133557491254,0.3788288761987329,0.49199276561477295,0.15165051593386597,0.6357730172729715,0.8377215754055571,0.8355491463979559,0.1731955593807029,0.3272854370859359,0.447534750737503,0.3272854370859358,0.45180913234624437,0.49199276561477295
123,0.8071120165282273,0.3056232197019055,0.4410420858319996,0.16318663999804475,0.4888407908498555,0.7883807385750214,0.8056319767835126,0.14171888777815095,0.27993313679572607,0.3852531932332316,0.27993313679572607,0.39179627654805216,0.4410420858319996
124,0.6113476948791493,0.11359541648756351,0.24160994510151704,0.09212986735012657,0.20293109692635855,0.5697377904985682,0.48640237409260145,0.07759691702471783,0.15299589272043768,0.17180690567060491,0.15299589272043768,0.21888385059653465,0.24160994510151704
125,0.6802306380484864,0.13773311899523408,0.3322718659319158,0.11457833132944051,0.27251691012355794,0.6076058765567507,0.6443639340631445,0.10131796869457427,0.21859914460675495,0.19689449787296048,0.21859914460675495,0.30654601078732235,0.3322718659319158
126,0.607994466486935,0.15124451943340328,0.29283206497438735,0.11751264195726638,0.277982571392865,0.5324354837934907,0.6188111270087184,0.11722953828572723,0.24639850642697836,0.14798956046917125,0.24639850642697836,0.39654671630774174,0.29283206497438735
127,0.39341707147321014,0.08666226901640309,0.16060999837741094,0.06106457430672526,0.15502130750585402,0.289795151598627,0.3519336608583839,0.06977050865575828,0.16969038793691357,0.087711217902481,0.16969038793691357,0.21214544115521866,0.16060999837741094
128,0.33467764445259696,0.08076608710879835,0.1209541291229124,0.056912499841267665,0.1429991538041374,0.24974824473713833,0.2947400347864117,0.062377558873819086,0.18838583831324307,0.07259892061345402,0.18838583831324307,0.20551287928519427,0.1209541291229124
