bus,station,bus_count,psse_names,kv,jurisdiction,osm,osm_name,osm_voltage_kv,operator,lat,lon,method,score,runner_up,runner_up_score,voltage_check,note
52861,TRAL,1,TRAL_CAP,110,IE,way/91799111,Tralee 110kV Substation,,,52.2890467,-9.6740021,coupled,95.0,CENTRAL,72.72727272727273,not applied: placed from a neighbour,"bus 52861 is joined to bus 5281 (TRALEE) by a zero-impedance branch, so it is inside the same station"
53061,THUR,1,THUR_CAP,110,IE,way/150770869,Thurles 110kV Substation,,,52.6919962,-7.7642805,coupled,95.0,TOGHER,60.0,not applied: placed from a neighbour,"bus 53061 is joined to bus 5301 (THURLES) by a zero-impedance branch, so it is inside the same station"
54622,WOODLAND,3,WOODLAND,380;220,IE,way/254158424,Woodland 400kV Transmission Substation,400;220,EirGrid,53.4746308,-6.5697981,exact,100.0,,,agrees,
54630,EASTWEST,1,EASTWEST,260,IE,way/260836695,Portan Converter Station,400,EirGrid,53.4712157,-6.5675597,alias,100.0,,,contradicts (not applied: alias),"the East-West Interconnector's converter station is at Portan, Co. Meath, beside Woodland 400 kV; TYTFS names the 260 kV converter bus EASTWEST and the 400 kV station PORTAN"
54640,PORTAN,1,PORTAN,380,IE,way/260836695,Portan Converter Station,400,EirGrid,53.4712157,-6.5675597,exact,100.0,,,agrees (380 kV base / 400 kV nominal),
55061,WEXF,1,WEXF_CAP,110,IE,way/232344721,Wexford 110kV Substation,,,52.3403641,-6.5394499,coupled,95.0,WATERFORD,46.15384615384615,not applied: placed from a neighbour,"bus 55061 is joined to bus 5501 (WEXFORD) by a zero-impedance branch, so it is inside the same station"
66094,SLIABH BAWN,1,SLIABH BAWN,110,IE,way/793255383,Sliabh Bawn 110 kV Substation,110,EirGrid,53.7511805,-8.0518963,exact,100.0,,,agrees,
70010,AGHYOULE,1,AGHYOULE,110,NI,way/494785976,Aghyoule 110kV Substation,110,NIE Networks,54.1627134,-7.5851248,exact,100.0,,,agrees,
70311,ANTR1,2,ANTR1A|ANTR1B,110,NI,way/246804766,Antrim 110kV Substation,110,NIE Networks,54.7277414,-6.2208116,ni-code,97.0,,,agrees,"'ANTR' sits in 'Antrim 110kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
70312,ANTR1,2,ANTR1A|ANTR1B,110,NI,way/246804766,Antrim 110kV Substation,110,NIE Networks,54.7277414,-6.2208116,ni-code,97.0,,,agrees,"'ANTR' sits in 'Antrim 110kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
70510,BAFD1,1,BAFD1-,110,NI,way/375457082,Ballylumford 110kV Substation,110,NIE Networks,54.8423899,-5.7822124,ni-code,97.0,,,agrees,"'BAFD' sits in 'Ballylumford 110kV Substation' within 12 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
70520,BAFD2,1,BAFD2-,275,NI,way/137050528,Ballylumford 275kV Substation,275,NIE Networks,54.8451971,-5.7840555,ni-code,97.0,,,agrees,"'BAFD' sits in 'Ballylumford 275kV Substation' within 12 characters, tighter than in any other Northern Ireland substation at 275 kV; the code's digit 2 is the voltage class"
71011,BAME1,2,BAME1A|BAME1B,110,NI,way/366946550,Ballymena 110 kV Substation,110,NIE Networks,54.8512107,-6.2853537,ni-code,97.0,,,agrees,"'BAME' sits in 'Ballymena 110 kV Substation' within 7 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
71012,BAME1,2,BAME1A|BAME1B,110,NI,way/366946550,Ballymena 110 kV Substation,110,NIE Networks,54.8512107,-6.2853537,ni-code,97.0,,,agrees,"'BAME' sits in 'Ballymena 110 kV Substation' within 7 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
71511,BANB1,2,BANB1A|BANB1B,110,NI,way/335771580,Banbridge 110kV Substation,110,NIE Networks,54.3439696,-6.2458547,ni-code,97.0,,,agrees,"'BANB' sits in 'Banbridge 110kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
71512,BANB1,2,BANB1A|BANB1B,110,NI,way/335771580,Banbridge 110kV Substation,110,NIE Networks,54.3439696,-6.2458547,ni-code,97.0,,,agrees,"'BANB' sits in 'Banbridge 110kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
72010,BAVA1,1,BAVA1-,110,NI,way/375066696,Ballyvallagh 110 kV Substation,110,NIE Networks,54.7841741,-5.8612268,ni-code,97.0,,,agrees,"'BAVA' sits in 'Ballyvallagh 110 kV Substation' within 7 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
72511,BNCH1,2,BNCH1A|BNCH1B,110,NI,way/166809466,Ballynahinch Main 110 kV Substation,110,NIE Networks,54.3907852,-5.8782828,ni-code,97.0,,,agrees,"'BNCH' sits in 'Ballynahinch Main 110 kV Substation' within 12 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
72512,BNCH1,2,BNCH1A|BNCH1B,110,NI,way/166809466,Ballynahinch Main 110 kV Substation,110,NIE Networks,54.3907852,-5.8782828,ni-code,97.0,,,agrees,"'BNCH' sits in 'Ballynahinch Main 110 kV Substation' within 12 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
73011,BELN1,2,BELN1A|BELN1B,110,NI,,,,,,,weak,54.54545454545454,BWEENG,54.54545454545454,,"'BELN' is a subsequence of no unclaimed Northern Ireland substation name tagged at 110 kV. best candidate 'DELVIN' (way/504620130) scored 55, below 92"
73012,BELN1,2,BELN1A|BELN1B,110,NI,,,,,,,weak,54.54545454545454,BWEENG,54.54545454545454,,"'BELN' is a subsequence of no unclaimed Northern Ireland substation name tagged at 110 kV. best candidate 'DELVIN' (way/504620130) scored 55, below 92"
73500,BROCK1,1,BROCK1,110,NI,way/685222120,Brockaghboy 110kV Substation,110,NIE Networks,54.9371278,-6.7382085,ni-code,97.0,,,agrees,"'BROCK' sits in 'Brockaghboy 110kV Substation' within 5 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
73510,GARVAGH NI,1,GARVAGH NI,110,NI,,,,,,,weak,81.81818181818181,ARVAGH,75.0,,"best candidate 'GARVAGH MAIN' (way/1037295507) scored 82, below 92"
74011,CARN1,2,CARN1A|CARN1B,110,NI,way/166809471,Carnmoney 110kV Substation,110,NIE Networks,54.6869153,-5.9538319,ni-code,97.0,,,agrees,"'CARN' sits in 'Carnmoney 110kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
74012,CARN1,2,CARN1A|CARN1B,110,NI,way/166809471,Carnmoney 110kV Substation,110,NIE Networks,54.6869153,-5.9538319,ni-code,97.0,,,agrees,"'CARN' sits in 'Carnmoney 110kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
74511,CAST1,2,CAST1A|CAST1B,110,NI,way/148266260,Castlereagh 275kV Substation,275,NIE Networks,54.5629404,-5.8784287,ni-site,94.0,CASTLEREA,57.14285714285714,not applied: the two voltage classes are one site,"'CAST' is the site and '1' the voltage class in the NIE naming; CAST2 is the same site, matched to 'Castlereagh 275kV Substation', and OSM does not map this voltage level separately"
74512,CAST1,2,CAST1A|CAST1B,110,NI,way/148266260,Castlereagh 275kV Substation,275,NIE Networks,54.5629404,-5.8784287,ni-site,94.0,CASTLEREA,57.14285714285714,not applied: the two voltage classes are one site,"'CAST' is the site and '1' the voltage class in the NIE naming; CAST2 is the same site, matched to 'Castlereagh 275kV Substation', and OSM does not map this voltage level separately"
74520,CAST2,1,CAST2-,275,NI,way/148266260,Castlereagh 275kV Substation,275,NIE Networks,54.5629404,-5.8784287,ni-code,97.0,,,agrees,"'CAST' sits in 'Castlereagh 275kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 275 kV; the code's digit 2 is the voltage class"
74711,CENT1,2,CENT1A|CENT1B,110,NI,way/1037941300,Central 110kV Substation,110,NIE Networks,54.6048411,-5.9247406,ni-code,97.0,,,agrees,"'CENT' sits in 'Central 110kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
74712,CENT1,2,CENT1A|CENT1B,110,NI,way/1037941300,Central 110kV Substation,110,NIE Networks,54.6048411,-5.9247406,ni-code,97.0,,,agrees,"'CENT' sits in 'Central 110kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
75010,COLE1,2,COLE1-|COLE1_CAP,110,NI,way/374863965,Coleraine 110kV Substation,110;33;11,NIE Networks,55.1094142,-6.6873926,ni-code,97.0,,,agrees,"'COLE' sits in 'Coleraine 110kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
75011,COLE1,2,COLE1-|COLE1_CAP,110,NI,way/374863965,Coleraine 110kV Substation,110;33;11,NIE Networks,55.1094142,-6.6873926,ni-code,97.0,,,agrees,"'COLE' sits in 'Coleraine 110kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
75510,COOL1,2,COOL1|COOL1-,110,NI,way/402783212,Coolkeeragh 275 kV Substation,275,NIE Networks,55.0424072,-7.2472407,ni-site,94.0,COOLOCK,66.66666666666667,not applied: the two voltage classes are one site,"'COOL' is the site and '1' the voltage class in the NIE naming; COOL2 is the same site, matched to 'Coolkeeragh 275 kV Substation', and OSM does not map this voltage level separately"
75511,COOL1,2,COOL1|COOL1-,110,NI,way/402783212,Coolkeeragh 275 kV Substation,275,NIE Networks,55.0424072,-7.2472407,ni-site,94.0,COOLOCK,66.66666666666667,not applied: the two voltage classes are one site,"'COOL' is the site and '1' the voltage class in the NIE naming; COOL2 is the same site, matched to 'Coolkeeragh 275 kV Substation', and OSM does not map this voltage level separately"
75514,COOL,1,COOL_CAP,110,NI,way/402783212,Coolkeeragh 275 kV Substation,,,55.0424072,-7.2472407,coupled,95.0,COOLOCK,72.72727272727273,not applied: placed from a neighbour,"bus 75514 is joined to bus 75510 (COOL1) by a zero-impedance branch, so it is inside the same station"
75520,COOLKEER,1,COOLKEER,275,NI,way/402783212,Coolkeeragh 275 kV Substation,275,NIE Networks,55.0424072,-7.2472407,prefix,98.0,,,agrees,'COOLKEER' is a prefix of exactly one OSM name and the voltage agrees.
75521,COOL2,2,COOL2A|COOL2B,275,NI,way/402783212,Coolkeeragh 275 kV Substation,275,NIE Networks,55.0424072,-7.2472407,ni-code,97.0,,,agrees,"'COOL' sits in 'Coolkeeragh 275 kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 275 kV; the code's digit 2 is the voltage class"
75522,COOL2,2,COOL2A|COOL2B,275,NI,way/402783212,Coolkeeragh 275 kV Substation,275,NIE Networks,55.0424072,-7.2472407,ni-code,97.0,,,agrees,"'COOL' sits in 'Coolkeeragh 275 kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 275 kV; the code's digit 2 is the voltage class"
75610,AUGHT,1,AUGHT,110,NI,,,,,,,weak,60.0,OUGHTRAGH,57.14285714285714,,"best candidate 'OMAGH' (way/194825184) scored 60, below 92"
75611,CULMORE_RD,1,CULMORE_RD,110,NI,,,,,,,weak,63.1578947368421,COES ROAD,63.1578947368421,,"best candidate 'TULLAMORE' (way/1460630355) scored 63, below 92"
75810,CREAGH,1,CREAGH,110,NI,way/477217601,Creagh 110kV Substation,110,NIE Networks,54.7612165,-6.4927469,exact,100.0,,,agrees,2 objects share this name; only one is in NI
76011,CREG1,2,CREG1A|CREG1B,110,NI,way/444183605,Cregagh 110kV Substation,110,NIE Networks,54.5825064,-5.8958778,ni-code,97.0,,,agrees,"'CREG' sits in 'Cregagh 110kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
76012,CREG1,2,CREG1A|CREG1B,110,NI,way/444183605,Cregagh 110kV Substation,110,NIE Networks,54.5825064,-5.8958778,ni-code,97.0,,,agrees,"'CREG' sits in 'Cregagh 110kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
76511,DONE1C,1,DONE1C,110,NI,,,,,,,weak,61.53846153846154,DOON,60.0,,"best candidate 'DONEGAL' (way/627428621) scored 62, below 92"
76512,DONE1,2,DONE1A|DONE1B,110,NI,way/429456205,Donegall 110kV Substation,110,NIE Networks,54.5909011,-5.9540897,ni-code,97.0,,,agrees,"'DONE' sits in 'Donegall 110kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
76513,DONE1D,1,DONE1D,110,NI,,,,,,,weak,61.53846153846154,DONEGAL,61.53846153846154,,"best candidate 'MONREAD' (way/87982346) scored 62, below 92"
76514,DONE1,2,DONE1A|DONE1B,110,NI,way/429456205,Donegall 110kV Substation,110,NIE Networks,54.5909011,-5.9540897,ni-code,97.0,,,agrees,"'DONE' sits in 'Donegall 110kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
76810,DROMORE,1,DROMORE,110,NI,way/1001935824,Dromore 110 kV Substation,110,NIE Networks,54.5291488,-7.3879666,exact,100.0,,,agrees,2 objects share this name; only one is tagged at this station's voltage
77010,DRUM1,1,DRUM1-,110,NI,,,,,,,ambiguous,,,,,"'DRUM' sits equally tightly in 2 Northern Ireland substation names at 110 kV: Drumlins Park Wind Farm 110 kV Substation, Drumnakelly 110kV Substation"
77210,DRUMQUIN,1,DRUMQUIN,110,NI,way/1001921828,Drumquin 110 kV Substation,110,NIE Networks,54.575301,-7.4862623,exact,100.0,,,agrees,3 objects share this name; only one is in NI
77511,DUNG1,2,DUNG1-|DUNG1B,110,NI,way/377711903,Dungannon 110 kV Substation,110,NIE Networks,54.5330816,-6.7496081,ni-code,97.0,,,agrees,"'DUNG' sits in 'Dungannon 110 kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
77512,DUNG1,2,DUNG1-|DUNG1B,110,NI,way/377711903,Dungannon 110 kV Substation,110,NIE Networks,54.5330816,-6.7496081,ni-code,97.0,,,agrees,"'DUNG' sits in 'Dungannon 110 kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
78511,EDEN1,2,EDEN1A|EDEN1B,110,NI,way/166764822,Eden 110kV Substation,110,NIE Networks,54.7377509,-5.7827614,ni-code,97.0,,,agrees,"'EDEN' sits in 'Eden 110kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
78512,EDEN1,2,EDEN1A|EDEN1B,110,NI,way/166764822,Eden 110kV Substation,110,NIE Networks,54.7377509,-5.7827614,ni-code,97.0,,,agrees,"'EDEN' sits in 'Eden 110kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
79010,ENNISKIL,1,ENNISKIL,110,NI,way/194793393,Enniskillen 110kV Substation,110,NIE Networks,54.3671413,-7.6326094,prefix,98.0,,,agrees,'ENNISKIL' is a prefix of exactly one OSM name and the voltage agrees. 2 objects share this name; only one is tagged at this station's voltage
79015,ENNK,2,ENNK_PST,110,NI,way/194793393,Enniskillen 110kV Substation,,,54.3671413,-7.6326094,coupled,95.0,GREENLINK,61.53846153846154,not applied: placed from a neighbour,"bus 79015 is joined to bus 79010 (ENNISKIL) by the station's own transformer, so it is inside the same station"
79016,ENNK,2,ENNK_PST,110,NI,way/194793393,Enniskillen 110kV Substation,,,54.3671413,-7.6326094,coupled,95.0,GREENLINK,61.53846153846154,not applied: placed from a neighbour,"bus 79015 is joined to bus 79010 (ENNISKIL) by the station's own transformer, so it is inside the same station"
79017,ENNISKILLEN,1,ENNISKILLEN,110,NI,way/194793393,Enniskillen 110kV Substation,110,NIE Networks,54.3671413,-7.6326094,exact,100.0,,,agrees,
80011,FINY1,2,FINY1A|FINY1B,110,NI,way/166764805,Finaghy 110kV Substation,110,NIE Networks,54.5699203,-5.9944128,ni-code,97.0,,,agrees,"'FINY' sits in 'Finaghy 110kV Substation' within 7 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
80012,FINY1,2,FINY1A|FINY1B,110,NI,way/166764805,Finaghy 110kV Substation,110,NIE Networks,54.5699203,-5.9944128,ni-code,97.0,,,agrees,"'FINY' sits in 'Finaghy 110kV Substation' within 7 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
80511,GLEN1,2,GLEN1A|GLEN1B,110,NI,,,,,,,ambiguous,,,,,"'GLEN' sits equally tightly in 2 Northern Ireland substation names at 110 kV: Glenconway 110 kV Substation, Glengormley 110kV Substation"
80512,GLEN1,2,GLEN1A|GLEN1B,110,NI,,,,,,,ambiguous,,,,,"'GLEN' sits equally tightly in 2 Northern Ireland substation names at 110 kV: Glenconway 110 kV Substation, Glengormley 110kV Substation"
80710,GORT,1,GORT,110,NI,way/1001603724,Gort 110 kV Substation,110,NIE Networks,54.4851717,-7.1171035,exact,100.0,,,agrees,2 objects share this name; only one is in NI
81010,HANA1,2,HANA1A|HANA1B,110,NI,way/166764802,Hannahstown 275kV Substation,275,NIE Networks,54.5747551,-6.0273784,ni-site,94.0,RAHANS,54.54545454545454,not applied: the two voltage classes are one site,"'HANA' is the site and '1' the voltage class in the NIE naming; HANA2 is the same site, matched to 'Hannahstown 275kV Substation', and OSM does not map this voltage level separately"
81011,HANA1,2,HANA1A|HANA1B,110,NI,way/166764802,Hannahstown 275kV Substation,275,NIE Networks,54.5747551,-6.0273784,ni-site,94.0,RAHANS,54.54545454545454,not applied: the two voltage classes are one site,"'HANA' is the site and '1' the voltage class in the NIE naming; HANA2 is the same site, matched to 'Hannahstown 275kV Substation', and OSM does not map this voltage level separately"
81020,HANA2,1,HANA2A,275,NI,way/166764802,Hannahstown 275kV Substation,275,NIE Networks,54.5747551,-6.0273784,ni-code,97.0,,,agrees,"'HANA' sits in 'Hannahstown 275kV Substation' within 5 characters, tighter than in any other Northern Ireland substation at 275 kV; the code's digit 2 is the voltage class"
81510,KELS1,1,KELS1-,110,NI,way/1132372558,Kells BESS 110 kV Substation,110,NIE Networks,54.8036875,-6.1653631,ni-code,97.0,,,agrees,"'KELS' sits in 'Kells BESS 110 kV Substation' within 5 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
81520,KELS2,1,KELS2-,275,NI,way/142185552,Kells 275kV Substation,275,NIE Networks,54.8014668,-6.167332,ni-code,97.0,,,agrees,"'KELS' sits in 'Kells 275kV Substation' within 5 characters, tighter than in any other Northern Ireland substation at 275 kV; the code's digit 2 is the voltage class"
81810,KILL1-CL,1,KILL1-CL,110,NI,,,,,,,weak,70.58823529411764,KILLIN HILL,63.1578947368421,,"best candidate 'KILL HILL' (way/521548109) scored 71, below 92"
82020,KILR2,1,KILR2-,275,NI,way/339008021,Kilroot 275kV Substation,275,NIE Networks,54.727135,-5.7679308,ni-code,97.0,,,agrees,"'KILR' sits in 'Kilroot 275kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 275 kV; the code's digit 2 is the voltage class"
82511,KNCK1,2,KNCK1A|KNCK1B,110,NI,way/721044855,Knock 110kV Substation,110,NIE Networks,54.5941754,-5.8560999,ni-code,97.0,,,agrees,"'KNCK' sits in 'Knock 110kV Substation' within 5 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
82512,KNCK1,2,KNCK1A|KNCK1B,110,NI,way/721044855,Knock 110kV Substation,110,NIE Networks,54.5941754,-5.8560999,ni-code,97.0,,,agrees,"'KNCK' sits in 'Knock 110kV Substation' within 5 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
83011,LARN1,2,LARN1A|LARN1B,110,NI,way/166764804,Larne 110kV Substation,110,NIE Networks,54.847707,-5.8553653,ni-code,97.0,,,agrees,"'LARN' sits in 'Larne 110kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
83012,LARN1,2,LARN1A|LARN1B,110,NI,way/166764804,Larne 110kV Substation,110,NIE Networks,54.847707,-5.8553653,ni-code,97.0,,,agrees,"'LARN' sits in 'Larne 110kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
83510,LIMA1,1,LIMA1-,110,NI,way/374858231,Limavady 110 kV Substation,110,NIE Networks,55.0242354,-6.9158482,ni-code,97.0,,,agrees,"'LIMA' sits in 'Limavady 110 kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
84011,LISB1,2,LISB1A|LISB1B,110,NI,way/166809454,Lisburn 110kV Substation,110,NIE Networks,54.5211635,-6.0904031,ni-code,97.0,,,agrees,"'LISB' sits in 'Lisburn 110kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
84012,LISB1,2,LISB1A|LISB1B,110,NI,way/166809454,Lisburn 110kV Substation,110,NIE Networks,54.5211635,-6.0904031,ni-code,97.0,,,agrees,"'LISB' sits in 'Lisburn 110kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
84411,LSMR1,2,LSMR1A|LSMR1B,110,NI,way/374873312,Lisaghmore 110kV Substation,110,NIE Networks,54.9806374,-7.3049906,ni-code,97.0,,,agrees,"'LSMR' sits in 'Lisaghmore 110kV Substation' within 9 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
84412,LSMR1,2,LSMR1A|LSMR1B,110,NI,way/374873312,Lisaghmore 110kV Substation,110,NIE Networks,54.9806374,-7.3049906,ni-code,97.0,,,agrees,"'LSMR' sits in 'Lisaghmore 110kV Substation' within 9 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
84511,LOGE1,2,LOGE1A|LOGE1B,110,NI,way/193197077,Loguestown 110kV Substation,110,NIE Networks,55.1478388,-6.6561595,ni-code,97.0,,,agrees,"'LOGE' sits in 'Loguestown 110kV Substation' within 5 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
84512,LOGE1,2,LOGE1A|LOGE1B,110,NI,way/193197077,Loguestown 110kV Substation,110,NIE Networks,55.1478388,-6.6561595,ni-code,97.0,,,agrees,"'LOGE' sits in 'Loguestown 110kV Substation' within 5 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
85020,MAGF2,1,MAGF2-,275,NI,way/230134599,Magherafelt 275 kV Substation,275,NIE Networks,54.73025,-6.6158563,ni-code,97.0,,,agrees,"'MAGF' sits in 'Magherafelt 275 kV Substation' within 8 characters, tighter than in any other Northern Ireland substation at 275 kV; the code's digit 2 is the voltage class"
85510,MAKL1-CL,1,MAKL1-CL,110,NI,,,,,,,weak,55.55555555555556,COLLEGE PARK,50.0,,"best candidate 'CLONAKILTY' (way/514667250) scored 56, below 92"
86220,BALLYCRO,1,BALLYCRO,275,NI,way/137050527,Ballycronan More HVDC Static Inverter Plant,275;250,Mutual Energy,54.8432016,-5.7704674,alias,100.0,,,agrees (not applied: alias),Moyle's Northern Ireland terminal; TYTFS truncates Ballycronan More to BALLYCRO
86221,SCOTLAND,1,SCOTLAND,275,NI,,,,,,,deliberately-unplaced,,,,,"the GB end of Moyle. It is a boundary bus, not a place in Ireland, and is left without a coordinate rather than being put at Auchencrosh"
86280,MOYL,1,MOYL_DUM,110,NI,way/137050527,Ballycronan More HVDC Static Inverter Plant,275;250,Mutual Energy,54.8432016,-5.7704674,alias,100.0,,,contradicts (not applied: alias),"the 110 kV dummy bus at the Moyle terminal, same site"
86311,NARD1,2,NARD1A|NARD1B,110,NI,way/1037971160,Newtownards 110 kV Substation,110,NIE Networks,54.602727,-5.6775437,ni-code,97.0,,,agrees,"'NARD' sits in 'Newtownards 110 kV Substation' within 10 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
86312,NARD1,2,NARD1A|NARD1B,110,NI,way/1037971160,Newtownards 110 kV Substation,110,NIE Networks,54.602727,-5.6775437,ni-code,97.0,,,agrees,"'NARD' sits in 'Newtownards 110 kV Substation' within 10 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
86511,NEWY1,2,NEWY1A|NEWY1B,110,NI,way/113626759,Newry 110kV Substation,110,NIE Networks,54.1790704,-6.3198565,ni-code,97.0,,,agrees,"'NEWY' sits in 'Newry 110kV Substation' within 5 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
86512,NEWY1,2,NEWY1A|NEWY1B,110,NI,way/113626759,Newry 110kV Substation,110,NIE Networks,54.1790704,-6.3198565,ni-code,97.0,,,agrees,"'NEWY' sits in 'Newry 110kV Substation' within 5 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
87510,OMAH1,1,OMAH1-,110,NI,way/194825184,Omagh 110kV Substation,110,NIE Networks,54.5779193,-7.2810517,ni-code,97.0,,,agrees,"'OMAH' sits in 'Omagh 110kV Substation' within 5 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
87900,RASHARK1,1,RASHARK1,110,NI,,,,,,,weak,82.35294117647058,RAHANS,57.14285714285714,,"best candidate 'RASHARKIN' (way/485027264) scored 82, below 92"
88011,RATH1,2,RATH1A|RATH1B,110,NI,way/166809462,Rathgael 110kV Substation,110,NIE Networks,54.6465345,-5.6724001,ni-code,97.0,,,agrees,"'RATH' sits in 'Rathgael 110kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
88012,RATH1,2,RATH1A|RATH1B,110,NI,way/166809462,Rathgael 110kV Substation,110,NIE Networks,54.6465345,-5.6724001,ni-code,97.0,,,agrees,"'RATH' sits in 'Rathgael 110kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
88511,ROSE1,2,ROSE1A|ROSE1B,110,NI,way/166809457,Rosebank 110kV Substation,110,NIE Networks,54.5759299,-5.8678235,ni-code,97.0,,,agrees,"'ROSE' sits in 'Rosebank 110kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
88512,ROSE1,2,ROSE1A|ROSE1B,110,NI,way/166809457,Rosebank 110kV Substation,110,NIE Networks,54.5759299,-5.8678235,ni-code,97.0,,,agrees,"'ROSE' sits in 'Rosebank 110kV Substation' within 4 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
89210,SKRK1,1,SKRK1-,110,NI,,,,,,,ambiguous,,,,,"'SKRK' sits equally tightly in 2 Northern Ireland substation names at 110 kV: Slieve Kirk 110 kV Substation, Slieve Kirk 110kV Substation"
89311,SPRN1,2,SPRN1A|SPRN1B,110,NI,way/439612273,Springtown 110kV Substation,110,NIE Networks,55.0198941,-7.3333798,ni-code,97.0,,,agrees,"'SPRN' sits in 'Springtown 110kV Substation' within 5 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
89312,SPRN1,2,SPRN1A|SPRN1B,110,NI,way/439612273,Springtown 110kV Substation,110,NIE Networks,55.0198941,-7.3333798,ni-code,97.0,,,agrees,"'SPRN' sits in 'Springtown 110kV Substation' within 5 characters, tighter than in any other Northern Ireland substation at 110 kV; the code's digit 1 is the voltage class"
89510,STRABANE,1,STRABANE,110,NI,way/374848631,Strabane 110kV Substation,110,NIE Networks,54.8524826,-7.4307015,exact,100.0,,,agrees,
